,Month,City,Continent,Breakfast_Basket_USD
9318,2025-10,San Francisco,North America,16.02
9319,2025-11,San Francisco,North America,15.63
9320,2025-12,San Francisco,North America,16.29
9321,2026-01,San Francisco,North America,16.07
9322,2026-02,San Francisco,North America,16.47
9323,2026-03,San Francisco,North America,16.24
9324,2025-10,Miami,North America,14.64
9325,2025-11,Miami,North America,14.71
9326,2025-12,Miami,North America,15.22
9327,2026-01,Miami,North America,14.8
9328,2026-02,Miami,North America,15.07
9329,2026-03,Miami,North America,15.16
9330,2025-10,Miami,North America,14.64
9331,2025-11,Miami,North America,14.71
9332,2025-12,Miami,North America,15.22
9333,2026-01,Miami,North America,14.8
9334,2026-02,Miami,North America,15.07
9335,2026-03,Miami,North America,15.16
9336,2025-10,Miami,North America,14.64
9337,2025-11,Miami,North America,14.71
9338,2025-12,Miami,North America,15.22
9339,2026-01,Miami,North America,14.8
9340,2026-02,Miami,North America,15.07
9341,2026-03,Miami,North America,15.16
9342,2025-10,Miami,North America,14.64
9343,2025-11,Miami,North America,14.71
9344,2025-12,Miami,North America,15.22
9345,2026-01,Miami,North America,14.8
9346,2026-02,Miami,North America,15.07
9347,2026-03,Miami,North America,15.16
9348,2025-10,Miami,North America,14.64
9349,2025-11,Miami,North America,14.71
9350,2025-12,Miami,North America,15.22
9351,2026-01,Miami,North America,14.8
9352,2026-02,Miami,North America,15.07
9353,2026-03,Miami,North America,15.16
9354,2025-10,Miami,North America,14.64
9355,2025-11,Miami,North America,14.71
9356,2025-12,Miami,North America,15.22
9357,2026-01,Miami,North America,14.8
9358,2026-02,Miami,North America,15.07
9359,2026-03,Miami,North America,15.16
9360,2025-10,Miami,North America,14.64
9361,2025-11,Miami,North America,14.71
9362,2025-12,Miami,North America,15.22
9363,2026-01,Miami,North America,14.8
9364,2026-02,Miami,North America,15.07
9365,2026-03,Miami,North America,15.16
9366,2025-10,Miami,North America,14.64
9367,2025-11,Miami,North America,14.71
9368,2025-12,Miami,North America,15.22
9369,2026-01,Miami,North America,14.8
9370,2026-02,Miami,North America,15.07
9371,2026-03,Miami,North America,15.16
9372,2025-10,Miami,North America,14.64
9373,2025-11,Miami,North America,14.71
9374,2025-12,Miami,North America,15.22
9375,2026-01,Miami,North America,14.8
9376,2026-02,Miami,North America,15.07
9377,2026-03,Miami,North America,15.16
9378,2025-10,Miami,North America,14.64
9379,2025-11,Miami,North America,14.71
9380,2025-12,Miami,North America,15.22
9381,2026-01,Miami,North America,14.8
9382,2026-02,Miami,North America,15.07
9383,2026-03,Miami,North America,15.16
9384,2025-10,Miami,North America,14.64
9385,2025-11,Miami,North America,14.71
9386,2025-12,Miami,North America,15.22
9387,2026-01,Miami,North America,14.8
9388,2026-02,Miami,North America,15.07
9389,2026-03,Miami,North America,15.16
9390,2025-10,Miami,North America,14.64
9391,2025-11,Miami,North America,14.71
9392,2025-12,Miami,North America,15.22
9393,2026-01,Miami,North America,14.8
9394,2026-02,Miami,North America,15.07
9395,2026-03,Miami,North America,15.16
9396,2025-10,Miami,North America,14.64
9397,2025-11,Miami,North America,14.71
9398,2025-12,Miami,North America,15.22
9399,2026-01,Miami,North America,14.8
9400,2026-02,Miami,North America,15.07
9401,2026-03,Miami,North America,15.16
9402,2025-10,Miami,North America,14.64
9403,2025-11,Miami,North America,14.71
9404,2025-12,Miami,North America,15.22
9405,2026-01,Miami,North America,14.8
9406,2026-02,Miami,North America,15.07
9407,2026-03,Miami,North America,15.16
9408,2025-10,Edinburgh,Europe,10.47
9409,2025-11,Edinburgh,Europe,10.59
9410,2025-12,Edinburgh,Europe,10.65
9411,2026-01,Edinburgh,Europe,10.45
9412,2026-02,Edinburgh,Europe,10.83
9413,2026-03,Edinburgh,Europe,10.78
9414,2025-10,Edinburgh,Europe,10.47
9415,2025-11,Edinburgh,Europe,10.59
9416,2025-12,Edinburgh,Europe,10.65
9417,2026-01,Edinburgh,Europe,10.45
9418,2026-02,Edinburgh,Europe,10.83
9419,2026-03,Edinburgh,Europe,10.78
9420,2025-10,Edinburgh,Europe,10.47
9421,2025-11,Edinburgh,Europe,10.59
9422,2025-12,Edinburgh,Europe,10.65
9423,2026-01,Edinburgh,Europe,10.45
9424,2026-02,Edinburgh,Europe,10.83
9425,2026-03,Edinburgh,Europe,10.78
9426,2025-10,Edinburgh,Europe,10.47
9427,2025-11,Edinburgh,Europe,10.59
9428,2025-12,Edinburgh,Europe,10.65
9429,2026-01,Edinburgh,Europe,10.45
9430,2026-02,Edinburgh,Europe,10.83
9431,2026-03,Edinburgh,Europe,10.78
9432,2025-10,Edinburgh,Europe,10.47
9433,2025-11,Edinburgh,Europe,10.59
9434,2025-12,Edinburgh,Europe,10.65
9435,2026-01,Edinburgh,Europe,10.45
9436,2026-02,Edinburgh,Europe,10.83
9437,2026-03,Edinburgh,Europe,10.78
9438,2025-10,Edinburgh,Europe,10.47
9439,2025-11,Edinburgh,Europe,10.59
9440,2025-12,Edinburgh,Europe,10.65
9441,2026-01,Edinburgh,Europe,10.45
9442,2026-02,Edinburgh,Europe,10.83
9443,2026-03,Edinburgh,Europe,10.78
9444,2025-10,Edinburgh,Europe,10.47
9445,2025-11,Edinburgh,Europe,10.59
9446,2025-12,Edinburgh,Europe,10.65
9447,2026-01,Edinburgh,Europe,10.45
9448,2026-02,Edinburgh,Europe,10.83
9449,2026-03,Edinburgh,Europe,10.78
9450,2025-10,Edinburgh,Europe,10.47
9451,2025-11,Edinburgh,Europe,10.59
9452,2025-12,Edinburgh,Europe,10.65
9453,2026-01,Edinburgh,Europe,10.45
9454,2026-02,Edinburgh,Europe,10.83
9455,2026-03,Edinburgh,Europe,10.78
9456,2025-10,Edinburgh,Europe,10.47
9457,2025-11,Edinburgh,Europe,10.59
9458,2025-12,Edinburgh,Europe,10.65
9459,2026-01,Edinburgh,Europe,10.45
9460,2026-02,Edinburgh,Europe,10.83
9461,2026-03,Edinburgh,Europe,10.78
9462,2025-10,Edinburgh,Europe,10.47
9463,2025-11,Edinburgh,Europe,10.59
9464,2025-12,Edinburgh,Europe,10.65
9465,2026-01,Edinburgh,Europe,10.45
9466,2026-02,Edinburgh,Europe,10.83
9467,2026-03,Edinburgh,Europe,10.78
9468,2025-10,Edinburgh,Europe,10.47
9469,2025-11,Edinburgh,Europe,10.59
9470,2025-12,Edinburgh,Europe,10.65
9471,2026-01,Edinburgh,Europe,10.45
9472,2026-02,Edinburgh,Europe,10.83
9473,2026-03,Edinburgh,Europe,10.78
9474,2025-10,Edinburgh,Europe,10.47
9475,2025-11,Edinburgh,Europe,10.59
9476,2025-12,Edinburgh,Europe,10.65
9477,2026-01,Edinburgh,Europe,10.45
9478,2026-02,Edinburgh,Europe,10.83
9479,2026-03,Edinburgh,Europe,10.78
9480,2025-10,Edinburgh,Europe,10.47
9481,2025-11,Edinburgh,Europe,10.59
9482,2025-12,Edinburgh,Europe,10.65
9483,2026-01,Edinburgh,Europe,10.45
9484,2026-02,Edinburgh,Europe,10.83
9485,2026-03,Edinburgh,Europe,10.78
9486,2025-10,Edinburgh,Europe,10.47
9487,2025-11,Edinburgh,Europe,10.59
9488,2025-12,Edinburgh,Europe,10.65
9489,2026-01,Edinburgh,Europe,10.45
9490,2026-02,Edinburgh,Europe,10.83
9491,2026-03,Edinburgh,Europe,10.78
9492,2025-10,Hamburg,Europe,10.03
9493,2025-11,Hamburg,Europe,10.22
9494,2025-12,Hamburg,Europe,10.6
9495,2026-01,Hamburg,Europe,10.48
9496,2026-02,Hamburg,Europe,10.59
9497,2026-03,Hamburg,Europe,10.47
9498,2025-10,Hamburg,Europe,10.03
9499,2025-11,Hamburg,Europe,10.22
9500,2025-12,Hamburg,Europe,10.6
9501,2026-01,Hamburg,Europe,10.48
9502,2026-02,Hamburg,Europe,10.59
9503,2026-03,Hamburg,Europe,10.47
9504,2025-10,Hamburg,Europe,10.03
9505,2025-11,Hamburg,Europe,10.22
9506,2025-12,Hamburg,Europe,10.6
9507,2026-01,Hamburg,Europe,10.48
9508,2026-02,Hamburg,Europe,10.59
9509,2026-03,Hamburg,Europe,10.47
9510,2025-10,Hamburg,Europe,10.03
9511,2025-11,Hamburg,Europe,10.22
9512,2025-12,Hamburg,Europe,10.6
9513,2026-01,Hamburg,Europe,10.48
9514,2026-02,Hamburg,Europe,10.59
9515,2026-03,Hamburg,Europe,10.47
9516,2025-10,Hamburg,Europe,10.03
9517,2025-11,Hamburg,Europe,10.22
9518,2025-12,Hamburg,Europe,10.6
9519,2026-01,Hamburg,Europe,10.48
9520,2026-02,Hamburg,Europe,10.59
9521,2026-03,Hamburg,Europe,10.47
9522,2025-10,Hamburg,Europe,10.03
9523,2025-11,Hamburg,Europe,10.22
9524,2025-12,Hamburg,Europe,10.6
9525,2026-01,Hamburg,Europe,10.48
9526,2026-02,Hamburg,Europe,10.59
9527,2026-03,Hamburg,Europe,10.47
9528,2025-10,Hamburg,Europe,10.03
9529,2025-11,Hamburg,Europe,10.22
9530,2025-12,Hamburg,Europe,10.6
9531,2026-01,Hamburg,Europe,10.48
9532,2026-02,Hamburg,Europe,10.59
9533,2026-03,Hamburg,Europe,10.47
9534,2025-10,Hamburg,Europe,10.03
9535,2025-11,Hamburg,Europe,10.22
9536,2025-12,Hamburg,Europe,10.6
9537,2026-01,Hamburg,Europe,10.48
9538,2026-02,Hamburg,Europe,10.59
9539,2026-03,Hamburg,Europe,10.47
9540,2025-10,Hamburg,Europe,10.03
9541,2025-11,Hamburg,Europe,10.22
9542,2025-12,Hamburg,Europe,10.6
9543,2026-01,Hamburg,Europe,10.48
9544,2026-02,Hamburg,Europe,10.59
9545,2026-03,Hamburg,Europe,10.47
9546,2025-10,Hamburg,Europe,10.03
9547,2025-11,Hamburg,Europe,10.22
9548,2025-12,Hamburg,Europe,10.6
9549,2026-01,Hamburg,Europe,10.48
9550,2026-02,Hamburg,Europe,10.59
9551,2026-03,Hamburg,Europe,10.47
9552,2025-10,Hamburg,Europe,10.03
9553,2025-11,Hamburg,Europe,10.22
9554,2025-12,Hamburg,Europe,10.6
9555,2026-01,Hamburg,Europe,10.48
9556,2026-02,Hamburg,Europe,10.59
9557,2026-03,Hamburg,Europe,10.47
9558,2025-10,Hamburg,Europe,10.03
9559,2025-11,Hamburg,Europe,10.22
9560,2025-12,Hamburg,Europe,10.6
9561,2026-01,Hamburg,Europe,10.48
9562,2026-02,Hamburg,Europe,10.59
9563,2026-03,Hamburg,Europe,10.47
9564,2025-10,Hamburg,Europe,10.03
9565,2025-11,Hamburg,Europe,10.22
9566,2025-12,Hamburg,Europe,10.6
9567,2026-01,Hamburg,Europe,10.48
9568,2026-02,Hamburg,Europe,10.59
9569,2026-03,Hamburg,Europe,10.47
9570,2025-10,Hamburg,Europe,10.03
9571,2025-11,Hamburg,Europe,10.22
9572,2025-12,Hamburg,Europe,10.6
9573,2026-01,Hamburg,Europe,10.48
9574,2026-02,Hamburg,Europe,10.59
9575,2026-03,Hamburg,Europe,10.47
9576,2025-10,Florence,Europe,11.44
9577,2025-11,Florence,Europe,11.69
9578,2025-12,Florence,Europe,11.77
9579,2026-01,Florence,Europe,11.66
9580,2026-02,Florence,Europe,11.82
9581,2026-03,Florence,Europe,11.85
9582,2025-10,Florence,Europe,11.44
9583,2025-11,Florence,Europe,11.69
9584,2025-12,Florence,Europe,11.77
9585,2026-01,Florence,Europe,11.66
9586,2026-02,Florence,Europe,11.82
9587,2026-03,Florence,Europe,11.85
9588,2025-10,Florence,Europe,11.44
9589,2025-11,Florence,Europe,11.69
9590,2025-12,Florence,Europe,11.77
9591,2026-01,Florence,Europe,11.66
9592,2026-02,Florence,Europe,11.82
9593,2026-03,Florence,Europe,11.85
9594,2025-10,Florence,Europe,11.44
9595,2025-11,Florence,Europe,11.69
9596,2025-12,Florence,Europe,11.77
9597,2026-01,Florence,Europe,11.66
9598,2026-02,Florence,Europe,11.82
9599,2026-03,Florence,Europe,11.85
9600,2025-10,Florence,Europe,11.44
9601,2025-11,Florence,Europe,11.69
9602,2025-12,Florence,Europe,11.77
9603,2026-01,Florence,Europe,11.66
9604,2026-02,Florence,Europe,11.82
9605,2026-03,Florence,Europe,11.85
9606,2025-10,Florence,Europe,11.44
9607,2025-11,Florence,Europe,11.69
9608,2025-12,Florence,Europe,11.77
9609,2026-01,Florence,Europe,11.66
9610,2026-02,Florence,Europe,11.82
9611,2026-03,Florence,Europe,11.85
9612,2025-10,Florence,Europe,11.44
9613,2025-11,Florence,Europe,11.69
9614,2025-12,Florence,Europe,11.77
9615,2026-01,Florence,Europe,11.66
9616,2026-02,Florence,Europe,11.82
9617,2026-03,Florence,Europe,11.85
9618,2025-10,Florence,Europe,11.44
9619,2025-11,Florence,Europe,11.69
9620,2025-12,Florence,Europe,11.77
9621,2026-01,Florence,Europe,11.66
9622,2026-02,Florence,Europe,11.82
9623,2026-03,Florence,Europe,11.85
9624,2025-10,Florence,Europe,11.44
9625,2025-11,Florence,Europe,11.69
9626,2025-12,Florence,Europe,11.77
9627,2026-01,Florence,Europe,11.66
9628,2026-02,Florence,Europe,11.82
9629,2026-03,Florence,Europe,11.85
9630,2025-10,Florence,Europe,11.44
9631,2025-11,Florence,Europe,11.69
9632,2025-12,Florence,Europe,11.77
9633,2026-01,Florence,Europe,11.66
9634,2026-02,Florence,Europe,11.82
9635,2026-03,Florence,Europe,11.85
9636,2025-10,Florence,Europe,11.44
9637,2025-11,Florence,Europe,11.69
9638,2025-12,Florence,Europe,11.77
9639,2026-01,Florence,Europe,11.66
9640,2026-02,Florence,Europe,11.82
9641,2026-03,Florence,Europe,11.85
9642,2025-10,Florence,Europe,11.44
9643,2025-11,Florence,Europe,11.69
9644,2025-12,Florence,Europe,11.77
9645,2026-01,Florence,Europe,11.66
9646,2026-02,Florence,Europe,11.82
9647,2026-03,Florence,Europe,11.85
9648,2025-10,Florence,Europe,11.44
9649,2025-11,Florence,Europe,11.69
9650,2025-12,Florence,Europe,11.77
9651,2026-01,Florence,Europe,11.66
9652,2026-02,Florence,Europe,11.82
9653,2026-03,Florence,Europe,11.85
9654,2025-10,Florence,Europe,11.44
9655,2025-11,Florence,Europe,11.69
9656,2025-12,Florence,Europe,11.77
9657,2026-01,Florence,Europe,11.66
9658,2026-02,Florence,Europe,11.82
9659,2026-03,Florence,Europe,11.85
9660,2025-10,Mombasa,Africa,4.3
9661,2025-11,Mombasa,Africa,4.37
9662,2025-12,Mombasa,Africa,4.53
9663,2026-01,Mombasa,Africa,4.5
9664,2026-02,Mombasa,Africa,4.5
9665,2026-03,Mombasa,Africa,4.58
9666,2025-10,Mombasa,Africa,4.3
9667,2025-11,Mombasa,Africa,4.37
9668,2025-12,Mombasa,Africa,4.53
9669,2026-01,Mombasa,Africa,4.5
9670,2026-02,Mombasa,Africa,4.5
9671,2026-03,Mombasa,Africa,4.58
9672,2025-10,Mombasa,Africa,4.3
9673,2025-11,Mombasa,Africa,4.37
9674,2025-12,Mombasa,Africa,4.53
9675,2026-01,Mombasa,Africa,4.5
9676,2026-02,Mombasa,Africa,4.5
9677,2026-03,Mombasa,Africa,4.58
9678,2025-10,Mombasa,Africa,4.3
9679,2025-11,Mombasa,Africa,4.37
9680,2025-12,Mombasa,Africa,4.53
9681,2026-01,Mombasa,Africa,4.5
9682,2026-02,Mombasa,Africa,4.5
9683,2026-03,Mombasa,Africa,4.58
9684,2025-10,Mombasa,Africa,4.3
9685,2025-11,Mombasa,Africa,4.37
9686,2025-12,Mombasa,Africa,4.53
9687,2026-01,Mombasa,Africa,4.5
9688,2026-02,Mombasa,Africa,4.5
9689,2026-03,Mombasa,Africa,4.58
9690,2025-10,Mombasa,Africa,4.3
9691,2025-11,Mombasa,Africa,4.37
9692,2025-12,Mombasa,Africa,4.53
9693,2026-01,Mombasa,Africa,4.5
9694,2026-02,Mombasa,Africa,4.5
9695,2026-03,Mombasa,Africa,4.58
9696,2025-10,Mombasa,Africa,4.3
9697,2025-11,Mombasa,Africa,4.37
9698,2025-12,Mombasa,Africa,4.53
9699,2026-01,Mombasa,Africa,4.5
9700,2026-02,Mombasa,Africa,4.5
9701,2026-03,Mombasa,Africa,4.58
9702,2025-10,Mombasa,Africa,4.3
9703,2025-11,Mombasa,Africa,4.37
9704,2025-12,Mombasa,Africa,4.53
9705,2026-01,Mombasa,Africa,4.5
9706,2026-02,Mombasa,Africa,4.5
9707,2026-03,Mombasa,Africa,4.58
9708,2025-10,Mombasa,Africa,4.3
9709,2025-11,Mombasa,Africa,4.37
9710,2025-12,Mombasa,Africa,4.53
9711,2026-01,Mombasa,Africa,4.5
9712,2026-02,Mombasa,Africa,4.5
9713,2026-03,Mombasa,Africa,4.58
9714,2025-10,Mombasa,Africa,4.3
9715,2025-11,Mombasa,Africa,4.37
9716,2025-12,Mombasa,Africa,4.53
9717,2026-01,Mombasa,Africa,4.5
9718,2026-02,Mombasa,Africa,4.5
9719,2026-03,Mombasa,Africa,4.58
9720,2025-10,Mombasa,Africa,4.3
9721,2025-11,Mombasa,Africa,4.37
9722,2025-12,Mombasa,Africa,4.53
9723,2026-01,Mombasa,Africa,4.5
9724,2026-02,Mombasa,Africa,4.5
9725,2026-03,Mombasa,Africa,4.58
9726,2025-10,Mombasa,Africa,4.3
9727,2025-11,Mombasa,Africa,4.37
9728,2025-12,Mombasa,Africa,4.53
9729,2026-01,Mombasa,Africa,4.5
9730,2026-02,Mombasa,Africa,4.5
9731,2026-03,Mombasa,Africa,4.58
9732,2025-10,Mombasa,Africa,4.3
9733,2025-11,Mombasa,Africa,4.37
9734,2025-12,Mombasa,Africa,4.53
9735,2026-01,Mombasa,Africa,4.5
9736,2026-02,Mombasa,Africa,4.5
9737,2026-03,Mombasa,Africa,4.58
9738,2025-10,Mombasa,Africa,4.3
9739,2025-11,Mombasa,Africa,4.37
9740,2025-12,Mombasa,Africa,4.53
9741,2026-01,Mombasa,Africa,4.5
9742,2026-02,Mombasa,Africa,4.5
9743,2026-03,Mombasa,Africa,4.58
9744,2025-10,Chennai,Asia,2.93
9745,2025-11,Chennai,Asia,2.98
9746,2025-12,Chennai,Asia,2.97
9747,2026-01,Chennai,Asia,2.94
9748,2026-02,Chennai,Asia,3.05
9749,2026-03,Chennai,Asia,3.02
9750,2025-10,Chennai,Asia,2.93
9751,2025-11,Chennai,Asia,2.98
9752,2025-12,Chennai,Asia,2.97
9753,2026-01,Chennai,Asia,2.94
9754,2026-02,Chennai,Asia,3.05
9755,2026-03,Chennai,Asia,3.02
9756,2025-10,Chennai,Asia,2.93
9757,2025-11,Chennai,Asia,2.98
9758,2025-12,Chennai,Asia,2.97
9759,2026-01,Chennai,Asia,2.94
9760,2026-02,Chennai,Asia,3.05
9761,2026-03,Chennai,Asia,3.02
9762,2025-10,Chennai,Asia,2.93
9763,2025-11,Chennai,Asia,2.98
9764,2025-12,Chennai,Asia,2.97
9765,2026-01,Chennai,Asia,2.94
9766,2026-02,Chennai,Asia,3.05
9767,2026-03,Chennai,Asia,3.02
9768,2025-10,Chennai,Asia,2.93
9769,2025-11,Chennai,Asia,2.98
9770,2025-12,Chennai,Asia,2.97
9771,2026-01,Chennai,Asia,2.94
9772,2026-02,Chennai,Asia,3.05
9773,2026-03,Chennai,Asia,3.02
9774,2025-10,Chennai,Asia,2.93
9775,2025-11,Chennai,Asia,2.98
9776,2025-12,Chennai,Asia,2.97
9777,2026-01,Chennai,Asia,2.94
9778,2026-02,Chennai,Asia,3.05
9779,2026-03,Chennai,Asia,3.02
9780,2025-10,Chennai,Asia,2.93
9781,2025-11,Chennai,Asia,2.98
9782,2025-12,Chennai,Asia,2.97
9783,2026-01,Chennai,Asia,2.94
9784,2026-02,Chennai,Asia,3.05
9785,2026-03,Chennai,Asia,3.02
9786,2025-10,Chennai,Asia,2.93
9787,2025-11,Chennai,Asia,2.98
9788,2025-12,Chennai,Asia,2.97
9789,2026-01,Chennai,Asia,2.94
9790,2026-02,Chennai,Asia,3.05
9791,2026-03,Chennai,Asia,3.02
9792,2025-10,Chennai,Asia,2.93
9793,2025-11,Chennai,Asia,2.98
9794,2025-12,Chennai,Asia,2.97
9795,2026-01,Chennai,Asia,2.94
9796,2026-02,Chennai,Asia,3.05
9797,2026-03,Chennai,Asia,3.02
9798,2025-10,Chennai,Asia,2.93
9799,2025-11,Chennai,Asia,2.98
9800,2025-12,Chennai,Asia,2.97
9801,2026-01,Chennai,Asia,2.94
9802,2026-02,Chennai,Asia,3.05
9803,2026-03,Chennai,Asia,3.02
9804,2025-10,Chennai,Asia,2.93
9805,2025-11,Chennai,Asia,2.98
9806,2025-12,Chennai,Asia,2.97
9807,2026-01,Chennai,Asia,2.94
9808,2026-02,Chennai,Asia,3.05
9809,2026-03,Chennai,Asia,3.02
9810,2025-10,Chennai,Asia,2.93
9811,2025-11,Chennai,Asia,2.98
9812,2025-12,Chennai,Asia,2.97
9813,2026-01,Chennai,Asia,2.94
9814,2026-02,Chennai,Asia,3.05
9815,2026-03,Chennai,Asia,3.02
9816,2025-10,Chennai,Asia,2.93
9817,2025-11,Chennai,Asia,2.98
9818,2025-12,Chennai,Asia,2.97
9819,2026-01,Chennai,Asia,2.94
9820,2026-02,Chennai,Asia,3.05
9821,2026-03,Chennai,Asia,3.02
9822,2025-10,Chennai,Asia,2.93
9823,2025-11,Chennai,Asia,2.98
9824,2025-12,Chennai,Asia,2.97
9825,2026-01,Chennai,Asia,2.94
9826,2026-02,Chennai,Asia,3.05
9827,2026-03,Chennai,Asia,3.02
9828,2025-10,Hyderabad,Asia,2.84
9829,2025-11,Hyderabad,Asia,2.94
9830,2025-12,Hyderabad,Asia,3.0
9831,2026-01,Hyderabad,Asia,2.86
9832,2026-02,Hyderabad,Asia,2.98
9833,2026-03,Hyderabad,Asia,2.97
9834,2025-10,Hyderabad,Asia,2.84
9835,2025-11,Hyderabad,Asia,2.94
9836,2025-12,Hyderabad,Asia,3.0
9837,2026-01,Hyderabad,Asia,2.86
9838,2026-02,Hyderabad,Asia,2.98
9839,2026-03,Hyderabad,Asia,2.97
9840,2025-10,Hyderabad,Asia,2.84
9841,2025-11,Hyderabad,Asia,2.94
9842,2025-12,Hyderabad,Asia,3.0
9843,2026-01,Hyderabad,Asia,2.86
9844,2026-02,Hyderabad,Asia,2.98
9845,2026-03,Hyderabad,Asia,2.97
9846,2025-10,Hyderabad,Asia,2.84
9847,2025-11,Hyderabad,Asia,2.94
9848,2025-12,Hyderabad,Asia,3.0
9849,2026-01,Hyderabad,Asia,2.86
9850,2026-02,Hyderabad,Asia,2.98
9851,2026-03,Hyderabad,Asia,2.97
9852,2025-10,Hyderabad,Asia,2.84
9853,2025-11,Hyderabad,Asia,2.94
9854,2025-12,Hyderabad,Asia,3.0
9855,2026-01,Hyderabad,Asia,2.86
9856,2026-02,Hyderabad,Asia,2.98
9857,2026-03,Hyderabad,Asia,2.97
9858,2025-10,Hyderabad,Asia,2.84
9859,2025-11,Hyderabad,Asia,2.94
9860,2025-12,Hyderabad,Asia,3.0
9861,2026-01,Hyderabad,Asia,2.86
9862,2026-02,Hyderabad,Asia,2.98
9863,2026-03,Hyderabad,Asia,2.97
9864,2025-10,Hyderabad,Asia,2.84
9865,2025-11,Hyderabad,Asia,2.94
9866,2025-12,Hyderabad,Asia,3.0
9867,2026-01,Hyderabad,Asia,2.86
9868,2026-02,Hyderabad,Asia,2.98
9869,2026-03,Hyderabad,Asia,2.97
9870,2025-10,Hyderabad,Asia,2.84
9871,2025-11,Hyderabad,Asia,2.94
9872,2025-12,Hyderabad,Asia,3.0
9873,2026-01,Hyderabad,Asia,2.86
9874,2026-02,Hyderabad,Asia,2.98
9875,2026-03,Hyderabad,Asia,2.97
9876,2025-10,Hyderabad,Asia,2.84
9877,2025-11,Hyderabad,Asia,2.94
9878,2025-12,Hyderabad,Asia,3.0
9879,2026-01,Hyderabad,Asia,2.86
9880,2026-02,Hyderabad,Asia,2.98
9881,2026-03,Hyderabad,Asia,2.97
9882,2025-10,Hyderabad,Asia,2.84
9883,2025-11,Hyderabad,Asia,2.94
9884,2025-12,Hyderabad,Asia,3.0
9885,2026-01,Hyderabad,Asia,2.86
9886,2026-02,Hyderabad,Asia,2.98
9887,2026-03,Hyderabad,Asia,2.97
9888,2025-10,Hyderabad,Asia,2.84
9889,2025-11,Hyderabad,Asia,2.94
9890,2025-12,Hyderabad,Asia,3.0
9891,2026-01,Hyderabad,Asia,2.86
9892,2026-02,Hyderabad,Asia,2.98
9893,2026-03,Hyderabad,Asia,2.97
9894,2025-10,Hyderabad,Asia,2.84
9895,2025-11,Hyderabad,Asia,2.94
9896,2025-12,Hyderabad,Asia,3.0
9897,2026-01,Hyderabad,Asia,2.86
9898,2026-02,Hyderabad,Asia,2.98
9899,2026-03,Hyderabad,Asia,2.97
9900,2025-10,Hyderabad,Asia,2.84
9901,2025-11,Hyderabad,Asia,2.94
9902,2025-12,Hyderabad,Asia,3.0
9903,2026-01,Hyderabad,Asia,2.86
9904,2026-02,Hyderabad,Asia,2.98
9905,2026-03,Hyderabad,Asia,2.97
9906,2025-10,Hyderabad,Asia,2.84
9907,2025-11,Hyderabad,Asia,2.94
9908,2025-12,Hyderabad,Asia,3.0
9909,2026-01,Hyderabad,Asia,2.86
9910,2026-02,Hyderabad,Asia,2.98
9911,2026-03,Hyderabad,Asia,2.97
9912,2025-10,Surabaya,Asia,5.23
9913,2025-11,Surabaya,Asia,5.34
9914,2025-12,Surabaya,Asia,5.27
9915,2026-01,Surabaya,Asia,5.24
9916,2026-02,Surabaya,Asia,5.39
9917,2026-03,Surabaya,Asia,5.39
9918,2025-10,Surabaya,Asia,5.23
9919,2025-11,Surabaya,Asia,5.34
9920,2025-12,Surabaya,Asia,5.27
9921,2026-01,Surabaya,Asia,5.24
9922,2026-02,Surabaya,Asia,5.39
9923,2026-03,Surabaya,Asia,5.39
9924,2025-10,Surabaya,Asia,5.23
9925,2025-11,Surabaya,Asia,5.34
9926,2025-12,Surabaya,Asia,5.27
9927,2026-01,Surabaya,Asia,5.24
9928,2026-02,Surabaya,Asia,5.39
9929,2026-03,Surabaya,Asia,5.39
9930,2025-10,Surabaya,Asia,5.23
9931,2025-11,Surabaya,Asia,5.34
9932,2025-12,Surabaya,Asia,5.27
9933,2026-01,Surabaya,Asia,5.24
9934,2026-02,Surabaya,Asia,5.39
9935,2026-03,Surabaya,Asia,5.39
9936,2025-10,Surabaya,Asia,5.23
9937,2025-11,Surabaya,Asia,5.34
9938,2025-12,Surabaya,Asia,5.27
9939,2026-01,Surabaya,Asia,5.24
9940,2026-02,Surabaya,Asia,5.39
9941,2026-03,Surabaya,Asia,5.39
9942,2025-10,Surabaya,Asia,5.23
9943,2025-11,Surabaya,Asia,5.34
9944,2025-12,Surabaya,Asia,5.27
9945,2026-01,Surabaya,Asia,5.24
9946,2026-02,Surabaya,Asia,5.39
9947,2026-03,Surabaya,Asia,5.39
9948,2025-10,Surabaya,Asia,5.23
9949,2025-11,Surabaya,Asia,5.34
9950,2025-12,Surabaya,Asia,5.27
9951,2026-01,Surabaya,Asia,5.24
9952,2026-02,Surabaya,Asia,5.39
9953,2026-03,Surabaya,Asia,5.39
9954,2025-10,Surabaya,Asia,5.23
9955,2025-11,Surabaya,Asia,5.34
9956,2025-12,Surabaya,Asia,5.27
9957,2026-01,Surabaya,Asia,5.24
9958,2026-02,Surabaya,Asia,5.39
9959,2026-03,Surabaya,Asia,5.39
